postal_code,lat_long
398664.0,"1.31277604580511,103.882455638462"
425368.0,"1.31087705892199,103.913723995121"
258129.0,"1.31374925782647,103.835975227155"
408832.0,"1.33288462898322,103.892303618387"
439190.0,"1.30960772754814,103.893348276924"
308140.0,"1.31961486592659,103.845969245127"
257496.0,"1.32193608150277,103.813870868929"
249569.0,"1.29878089230657,103.826677483859"
408832.0,"1.33288462898322,103.892303618387"
534006.0,"1.36163785756154,103.890283327995"
828699.0,"1.40056056210904,103.897370287547"
239845.0,"1.29787282345008,103.838140877236"
436959.0,"1.31292852330675,103.893695089109"
399187.0,"1.31061812912929,103.876727965474"
408832.0,"1.33288462898322,103.892303618387"
425141.0,"1.30961901654531,103.909258168713"
677661.0,"1.36588455420503,103.77173761334"
797485.0,"1.39533196172236,103.879513735252"
518080.0,"1.37591819779032,103.958797848133"
89218.0,"1.27484974836861,103.842184815618"
259296.0,"1.31372823931729,103.806750069026"
465407.0,"1.32731725874975,103.948363451956"
408832.0,"1.33288462898322,103.892303618387"
257489.0,"1.31510738312155,103.833343945835"
573883.0,"1.35721570859393,103.830970608366"
258458.0,"1.3068759463738,103.826581568212"
289885.0,"1.32520793436236,103.813274876496"
188604.0,"1.2962045420753,103.855256705167"
358458.0,Not Found
388074.0,"1.31500363716868,103.885816035788"
408832.0,"1.33288462898322,103.892303618387"
189620.0,"1.29884558580411,103.849843606852"
398283.0,"1.31323260994836,103.8871121348"
408832.0,"1.33288462898322,103.892303618387"
309083.0,"1.3183571950218,103.838375154975"
307746.0,"1.31625177792643,103.842584165108"
257939.0,"1.31509261265674,103.825835852313"
229629.0,"1.30678888908423,103.840966340816"
229626.0,"1.30607179278728,103.840764608781"
329924.0,"1.32376736470268,103.852187493132"
249690.0,"1.30393331930705,103.829388161578"
258353.0,"1.31014006896277,103.826409521891"
239849.0,"1.29802835332125,103.837538960285"
239850.0,"1.29825648344236,103.838031480508"
289608.0,"1.32462273030016,103.810891794375"
427028.0,Not Found
229417.0,"1.30514122743721,103.839658737676"
309371.0,"1.32567584592427,103.839254693607"
89373.0,"1.27673377166081,103.837554479844"
398373.0,"1.31167442358025,103.886549263481"
258196.0,"1.3180137821367,103.828649757599"
189689.0,"1.29707979825852,103.856398852446"
209973.0,"1.31073366638406,103.859351287829"
258961.0,"1.3134259126845,103.811923564789"
425777.0,"1.3140753109672,103.915196704027"
218297.0,"1.31066210854395,103.85373945217"
249585.0,"1.29930349341128,103.828293417595"
249572.0,"1.29982219661477,103.824677935163"
268562.0,"1.32456958723593,103.793420419077"
179094.0,"1.28999676915058,103.849282222609"
257742.0,"1.31001688985673,103.80747495735"
278555.0,"1.31213029591834,103.80124961511"
277671.0,"1.31100447525253,103.795313885882"
218451.0,"1.31754408452231,103.852967680614"
239666.0,"1.29530201383804,103.839591890195"
249057.0,"1.29491611293502,103.818266286599"
598578.0,"1.34055585014186,103.774342109131"
169244.0,"1.28525114322824,103.829245576515"
307582.0,Not Found
577931.0,"1.3553824983333,103.834420320124"
769676.0,"1.44381976648884,103.825776742472"
219107.0,"1.31053799609982,103.853199079194"
58326.0,"1.28368438096841,103.845670281712"
423910.0,"1.31212247482399,103.911185983674"
329820.0,"1.32595906529294,103.848430314872"
239192.0,"1.29702570945535,103.834037605434"
408832.0,"1.33288462898322,103.892303618387"
398265.0,"1.31357450953425,103.887244045108"
258612.0,"1.31892771084136,103.822611335064"
189022.0,"1.29791212335193,103.856336963143"
239092.0,"1.29697325746341,103.84063414561"
455218.0,"1.31336356489796,103.927394321393"
427806.0,"1.3138892156024,103.902482934722"
424249.0,"1.30518093727278,103.90707656633"
437915.0,Not Found
258378.0,"1.30759571835756,103.824842892436"
307991.0,"1.31735283303926,103.842083613414"
228031.0,"1.30239669182333,103.849016257193"
307644.0,"1.3204789314891,103.841994460759"
228337.0,"1.30459707446005,103.834648656706"
309972.0,"1.32272793298026,103.847658788312"
259137.0,"1.31192068966747,103.824687902647"
238620.0,"1.29864666968469,103.840899241933"
439863.0,"1.29933185173059,103.899589431657"
598434.0,"1.34286376469902,103.767849462251"
307675.0,"1.32534460429599,103.840724426138"
259788.0,"1.31502089466121,103.83066307188"
288423.0,"1.32963141604355,103.811690179212"
408832.0,"1.33288462898322,103.892303618387"
248670.0,"1.30032484664128,103.825050496589"
408832.0,"1.33288462898322,103.892303618387"
427650.0,"1.30723901350389,103.90435436077"
238373.0,"1.29679493077611,103.834934144283"
248237.0,"1.30253929586666,103.821802191245"
437364.0,"1.31040368017802,103.89342748825"
118655.0,"1.28984245033113,103.778075197163"
228189.0,"1.30222789640806,103.84663162117"
258127.0,"1.31361585922958,103.836478733206"
258128.0,"1.31337529745338,103.836295870569"
437257.0,"1.30637724304777,103.900670453207"
258748.0,"1.32252464431529,103.813706529572"
258685.0,"1.3106467702955,103.825226665699"
455871.0,"1.31258172942664,103.923250207297"
575628.0,"1.35371810230316,103.836117288176"
426983.0,"1.31077365783588,103.903602522325"
228151.0,"1.30157424362103,103.848200498266"
228173.0,"1.30244010067902,103.846956513706"
79909.0,"1.27508475472297,103.84624628336"
228157.0,"1.30185681491483,103.847679670135"
228168.0,"1.30238493202184,103.846489182251"
307750.0,"1.31580176169088,103.842308803684"
388362.0,"1.31392957265234,103.88152632456"
229661.0,"1.30525428727346,103.83764593858"
424758.0,"1.30626143546694,103.903455164493"
424796.0,"1.30722146042645,103.911075237758"
229740.0,"1.30655426322836,103.839372976253"
249587.0,"1.29973944173201,103.827560672938"
118676.0,"1.28993098376012,103.776873258339"
229234.0,"1.29964986441928,103.847185497309"
88760.0,"1.2808383082465,103.840952742842"
308141.0,"1.32003503016336,103.846224794198"
278583.0,"1.31264956890401,103.794954717761"
408832.0,"1.33288462898322,103.892303618387"
238306.0,"1.29468505172309,103.84140602426"
267036.0,"1.31417860422135,103.792303341695"
408832.0,"1.33288462898322,103.892303618387"
118442.0,"1.27651108849903,103.793405076186"
238096.0,"1.2964863297695,103.835526128586"
408832.0,"1.33288462898322,103.892303618387"
757052.0,"1.44336251427595,103.820424072643"
828746.0,"1.39092856649491,103.912165255152"
567695.0,"1.37549641233976,103.833903324716"
217820.0,"1.3149895743528,103.85470923791"
189350.0,"1.29916295967817,103.857859536947"
809578.0,"1.39185235684708,103.851179877786"
537846.0,"1.34560719747232,103.882695128109"
218746.0,"1.3099817921347,103.852952005462"
408832.0,"1.33288462898322,103.892303618387"
567705.0,"1.39149226761388,103.850454975085"
399733.0,"1.31094521852726,103.882721097721"
768894.0,"1.43281890606271,103.841477613841"
218593.0,"1.30993670825951,103.852395529501"
573910.0,"1.35231665677767,103.850719244155"
596155.0,"1.33934172511101,103.769779720976"
347838.0,"1.32856038388491,103.869106262251"
398721.0,"1.31239029325188,103.881504147527"
408832.0,"1.33288462898322,103.892303618387"
158744.0,"1.29056999681587,103.819000781728"
669232.0,"1.35244924586092,103.758421056033"
228025.0,"1.30280719548036,103.848840359826"
408832.0,"1.33288462898322,103.892303618387"
388153.0,"1.3139398304258,103.883560951253"
506846.0,"1.35632843123308,103.966578200418"
248653.0,"1.30333338886977,103.824706692914"
329341.0,"1.32736646893517,103.851568376064"
398308.0,"1.31212753143258,103.886814275583"
249080.0,"1.29282033122383,103.823531934289"
309462.0,"1.31568172551155,103.845880417376"
439853.0,"1.29962978981916,103.898114344383"
596150.0,"1.3441446820744,103.769573339878"
278535.0,"1.31157263961392,103.802576805555"
259421.0,"1.30885156857649,103.830795944014"
259428.0,"1.30970223831149,103.8307090901"
249576.0,"1.29962207843497,103.829228168581"
249600.0,"1.29997909930352,103.825522814492"
388761.0,"1.31298480453538,103.876190036205"
259855.0,"1.31520212302462,103.82991290326"
419713.0,"1.31621799261913,103.899823660832"
258342.0,"1.30906714056145,103.82724623741"
427955.0,"1.31473143131445,103.906909758761"
258484.0,"1.30579791532025,103.823602727288"
329317.0,"1.32605554614563,103.849858861638"
455200.0,"1.31233251677686,103.925541273007"
218124.0,"1.31238232866287,103.856146525749"
208191.0,"1.30946239045228,103.862296972346"
239343.0,"1.29348599907921,103.839571451764"
118713.0,"1.29047711309131,103.772767289731"
797475.0,"1.39459641963935,103.881117176349"
797460.0,"1.39402092122499,103.881215058062"
169878.0,"1.28617084485828,103.839567626644"
168591.0,"1.28401388688187,103.829756642565"
648155.0,"1.3453622775704,103.725373856017"
99455.0,"1.2720740903387,103.827187907339"
534986.0,"1.34963982805912,103.880190196309"
258261.0,"1.31846920213332,103.828143736822"
159017.0,"1.29269478978815,103.820411467009"
528568.0,"1.35178365804951,103.927849913591"
329832.0,"1.32657360790909,103.848359893837"
149739.0,"1.29573433474414,103.806030198974"
338986.0,"1.30710474181654,103.867087818477"
408832.0,"1.33288462898322,103.892303618387"
518070.0,"1.37191999032998,103.946770192124"
239193.0,"1.29831388043611,103.834269820035"
418109.0,"1.33013262911561,103.908284993545"
218586.0,"1.30967622003781,103.8521942271"
238698.0,"1.29741708512545,103.843201150392"
533901.0,"1.36227688995884,103.89132907421"
128978.0,"1.32349608758894,103.755359395053"
425790.0,"1.31336026870657,103.915311167083"
199597.0,"1.30231590504573,103.862331661034"
398293.0,"1.31278422240834,103.887200888953"
249185.0,"1.2956665859268,103.82885975081"
278800.0,"1.31675718224416,103.783239125241"
449309.0,"1.30386371523131,103.904881841036"
429011.0,"1.30872132787916,103.913070543035"
248371.0,"1.29301785120185,103.826940805171"
739010.0,"1.432723484346,103.801172745628"
828684.0,"1.40093079274683,103.916732365651"
119554.0,"1.27685386379359,103.791742171785"
398054.0,"1.31404268792091,103.889347045446"
408832.0,"1.33288462898322,103.892303618387"
208380.0,"1.31258887477104,103.857214433401"
219062.0,"1.31782799598861,103.851970497394"
329853.0,"1.32697693485952,103.845903319079"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
426775.0,"1.31606027614435,103.905221925833"
544649.0,"1.39901716420001,103.89098971955"
618721.0,"1.33215538990119,103.723817615498"
328105.0,"1.32478726207678,103.846354106513"
18978.0,"1.27671498507474,103.853326932298"
268977.0,"1.32483349335708,103.808382077332"
530344.0,Not Found
239197.0,"1.29916779999053,103.83342756799"
389782.0,"1.31721501497667,103.884668916461"
118610.0,"1.28094771760363,103.783546603867"
228453.0,"1.30069058142746,103.848129303731"
828679.0,"1.39889522148638,103.912530484737"
768004.0,"1.43456191549725,103.844362842957"
530713.0,Not Found
437997.0,"1.29815063004754,103.88660778297"
533876.0,"1.3761057895409,103.904194219661"
387386.0,"1.31918958720539,103.881380824314"
408832.0,"1.33288462898322,103.892303618387"
768797.0,"1.42866319767121,103.835828704052"
533866.0,"1.3424174925935,103.882539493812"
424064.0,"1.3081301261353,103.907302010863"
648145.0,"1.35189778502259,103.696214899323"
128978.0,"1.32349608758894,103.755359395053"
549018.0,"1.3608026678991,103.875018955207"
259950.0,"1.30843615423188,103.828596763934"
797415.0,"1.39604055212598,103.874554560016"
544624.0,"1.39698419584592,103.89439939012"
767999.0,"1.44544639653018,103.827754836485"
573868.0,"1.36955714917919,103.827657960529"
329699.0,"1.3212914342901,103.852179456118"
688206.0,"1.37673740748021,103.750455040263"
767989.0,"1.41734316986765,103.845240261301"
767969.0,"1.4187663011471,103.845892926421"
159025.0,"1.29293899351003,103.821693138843"
408832.0,"1.33288462898322,103.892303618387"
576443.0,"1.35982507427437,103.829708863142"
550128.0,"1.36437643964958,103.873592808441"
358453.0,"1.3318589327858,103.868392548458"
767949.0,"1.44584361788061,103.826015422607"
689878.0,"1.38409490424215,103.750062942725"
574429.0,"1.35096063593161,103.835503542512"
266745.0,"1.32188613848343,103.811066200681"
219599.0,"1.31339662921747,103.848145168296"
209955.0,"1.31291695250751,103.859047068258"
768694.0,"1.41844703579357,103.841112412447"
229723.0,"1.30348685424971,103.837444387582"
737703.0,"1.44373743554443,103.810309503009"
756982.0,"1.44345628098916,103.819255450257"
544614.0,"1.39811943997633,103.892520225589"
319458.0,"1.33874811788053,103.850881932323"
533854.0,"1.36150960154245,103.887627003056"
408832.0,"1.33288462898322,103.892303618387"
648130.0,"1.3461174655128,103.724023037201"
424301.0,"1.31325076588653,103.905516463404"
247857.0,"1.30425390819013,103.825517388822"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
424246.0,"1.30531788177768,103.906821767008"
126753.0,"1.32081769238494,103.752667309254"
408832.0,"1.33288462898322,103.892303618387"
528533.0,"1.35487857823309,103.929231871684"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
249078.0,"1.29409446498063,103.822715554852"
408832.0,"1.33288462898322,103.892303618387"
329779.0,"1.32471984327386,103.851722813244"
149456.0,"1.29474611826682,103.806830290183"
350110.0,Not Found
409053.0,"1.31583675363618,103.892746648427"
129960.0,"1.30733175591803,103.768479099284"
258423.0,"1.31172126104037,103.819495755222"
408832.0,"1.33288462898322,103.892303618387"
465461.0,"1.32582135495427,103.944919226615"
688191.0,"1.37490905657101,103.739491611866"
448869.0,"1.30781850435166,103.928209048481"
258159.0,"1.31916679343629,103.825935494771"
158736.0,"1.29012765494819,103.816552347869"
786020.0,"1.40480911505593,103.819465500143"
786015.0,"1.40393859107231,103.818849957935"
786015.0,"1.40393859107231,103.818849957935"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
237963.0,"1.29303736708345,103.837772811242"
408832.0,"1.33288462898322,103.892303618387"
544604.0,"1.37288099187331,103.877359680293"
118596.0,"1.28018119780699,103.784824737346"
437324.0,"1.31205162480465,103.893223633222"
408832.0,"1.33288462898322,103.892303618387"
423369.0,"1.31307106597084,103.909659767144"
756967.0,"1.45643625409312,103.837218581465"
657977.0,"1.35566224943994,103.741097353417"
117629.0,"1.27928750443849,103.784726755488"
117368.0,"1.2885136991527,103.776626436441"
68809.0,"1.27731975064011,103.848596793501"
429781.0,"1.31315720102795,103.897803671838"
544584.0,"1.39201362391117,103.884010362877"
419530.0,"1.32780887766582,103.906399584482"
408832.0,"1.33288462898322,103.892303618387"
797390.0,"1.39858781966473,103.874632339147"
408832.0,"1.33288462898322,103.892303618387"
429287.0,"1.30929366045018,103.906115860634"
387949.0,"1.31572120937619,103.888837131268"
534736.0,"1.36225350218136,103.887690903564"
238102.0,"1.29677239073419,103.836214457259"
408832.0,"1.33288462898322,103.892303618387"
439886.0,"1.30234997893113,103.901267900768"
126755.0,"1.32004938238057,103.75216125907"
528509.0,"1.35432802658399,103.928896233671"
117341.0,"1.27960678744377,103.785048203742"
408832.0,"1.33288462898322,103.892303618387"
398366.0,"1.31198083528283,103.886532676904"
229160.0,"1.3030109404897,103.838718322482"
149312.0,"1.2995172080842,103.802806930224"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
389799.0,"1.31353535987581,103.882362870576"
554343.0,"1.36620695987025,103.870405307735"
118574.0,Not Found
309312.0,"1.31615491830399,103.840533848314"
545653.0,"1.36652661429401,103.875828348014"
408832.0,"1.33288462898322,103.892303618387"
389799.0,"1.31353535987581,103.882362870576"
357657.0,"1.33817626759386,103.869994527421"
506760.0,"1.35788081283208,103.966544751146"
249696.0,"1.30361391565827,103.829242156982"
554304.0,"1.36597024605313,103.874441963922"
439088.0,"1.29965930895273,103.884949209513"
387946.0,"1.31547407018063,103.888827552085"
259385.0,"1.31008460714385,103.830715676333"
466522.0,"1.31507578093932,103.943138987244"
408832.0,"1.33288462898322,103.892303618387"
570314.0,Not Found
533813.0,"1.37017075252236,103.899998611766"
249600.0,"1.29997909930352,103.825522814492"
596126.0,"1.33968671342173,103.770941441739"
148960.0,"1.29205481713546,103.805546433928"
350110.0,Not Found
506930.0,"1.37785629605717,103.957089619973"
248655.0,"1.30495432076562,103.827627471264"
437279.0,"1.3065583845328,103.899980188806"
668728.0,"1.35756071006283,103.76155942152"
278569.0,"1.31213522058592,103.799011037531"
249690.0,"1.30393331930705,103.829388161578"
328231.0,"1.32626870727644,103.866142673614"
247657.0,"1.29299712825208,103.823117678437"
399915.0,"1.30967685823486,103.880642764235"
388759.0,"1.31281487660375,103.876239395551"
678155.0,"1.37383591735897,103.763124764765"
419589.0,"1.32584906783406,103.909184600518"
400822.0,Not Found
309312.0,"1.31615491830399,103.840533848314"
778885.0,"1.40487805504685,103.818088178825"
358461.0,"1.33075680697436,103.867230643479"
367794.0,"1.33817297729956,103.871178370558"
218773.0,"1.31294432373666,103.855634735092"
117293.0,"1.28082397634044,103.790728746282"
424326.0,"1.31108630209182,103.904866596934"
588376.0,"1.33822248553508,103.781375965144"
408832.0,"1.33288462898322,103.892303618387"
125757.0,Not Found
588373.0,"1.33718821380367,103.781736456"
268660.0,"1.32971256461087,103.796996065203"
117346.0,"1.28206933733553,103.783680723526"
238385.0,"1.29653566001892,103.83517945905"
408832.0,"1.33288462898322,103.892303618387"
437988.0,"1.29824018210274,103.886163635826"
59817.0,"1.2888737988701,103.846797382693"
429510.0,"1.30664123319254,103.907607729297"
238632.0,"1.2969868735353,103.841165047173"
258634.0,"1.3111587961006,103.818029837974"
659548.0,"1.33987209718944,103.756069129062"
388598.0,"1.31290954792836,103.878025938946"
247908.0,"1.30655295214179,103.826285340262"
437938.0,"1.2983271637053,103.893447598793"
533752.0,"1.36721446874555,103.886695353899"
538692.0,"1.37571530699875,103.879472337592"
408832.0,"1.33288462898322,103.892303618387"
439858.0,"1.29980838493639,103.898492758597"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
538527.0,"1.34478691681927,103.878778848783"
520118.0,Not Found
259334.0,"1.31648203397817,103.829897153451"
439961.0,"1.30037788595042,103.899209385533"
169420.0,Not Found
217701.0,"1.31647752400492,103.857750849922"
309079.0,"1.31711023904743,103.837956844749"
423844.0,"1.31101225037145,103.911042197816"
398636.0,"1.31156422500946,103.883576001591"
779830.0,"1.40345527031329,103.81716606382"
454852.0,"1.31861107149419,103.922558986674"
259784.0,"1.31348794645771,103.829908098471"
238844.0,"1.30200977766675,103.839776631214"
439854.0,"1.29893962154544,103.899082351332"
268832.0,"1.31306161273381,103.804647627086"
259803.0,"1.31568887219293,103.832317948898"
538500.0,"1.34579628007765,103.880801954328"
78882.0,"1.27679992796433,103.845618295657"
189770.0,"1.29635666439809,103.85736876917"
426657.0,"1.31496483868511,103.899530731355"
538683.0,"1.37415222602816,103.878360066595"
168872.0,"1.27639011927215,103.830271330171"
828618.0,"1.41004275258838,103.898039738224"
408832.0,"1.33288462898322,103.892303618387"
228482.0,"1.30062300223401,103.846766553608"
249057.0,"1.29491611293502,103.818266286599"
575811.0,"1.3727388545919,103.828158630501"
506786.0,"1.36106278251276,103.969953491394"
259796.0,"1.31432631656582,103.831065213527"
596187.0,"1.33816980402219,103.76952540027"
408832.0,"1.33288462898322,103.892303618387"
126740.0,"1.31687599476889,103.759288539801"
89396.0,"1.27588976787545,103.838151709122"
249080.0,"1.29282033122383,103.823531934289"
289599.0,"1.32443998997673,103.81183629155"
279988.0,"1.33161839267294,103.794252400987"
408832.0,"1.33288462898322,103.892303618387"
169016.0,"1.28296148659589,103.839814598308"
428978.0,"1.30917604327401,103.911351983658"
408832.0,"1.33288462898322,103.892303618387"
387728.0,"1.32550014170954,103.882891463503"
275752.0,"1.31210286582964,103.793774278922"
437906.0,"1.29647219511777,103.891034649257"
667971.0,"1.36286208839026,103.763433915546"
228599.0,"1.31283039144925,103.841544287772"
308140.0,"1.31961486592659,103.845969245127"
408832.0,"1.33288462898322,103.892303618387"
599449.0,"1.3450158758704,103.769771109783"
278583.0,"1.31264956890401,103.794954717761"
544567.0,"1.38238802756507,103.892136541911"
408832.0,"1.33288462898322,103.892303618387"
266075.0,"1.31199854207763,103.803250916809"
758383.0,"1.42721215322697,103.826260815191"
258482.0,"1.30656346400868,103.8213284336"
249732.0,"1.30361011228586,103.825167160428"
259386.0,"1.31012955171774,103.831802134537"
415799.0,"1.32986560360282,103.90578282504"
309421.0,"1.31467262956125,103.839010845653"
408832.0,"1.33288462898322,103.892303618387"
557320.0,"1.36684918030179,103.868520332745"
275749.0,"1.31049636845377,103.802392230378"
239320.0,"1.29527868125887,103.838567307022"
238432.0,"1.29474075956073,103.836583709306"
249578.0,"1.2998826225442,103.828975333714"
188940.0,"1.29751049338808,103.856297302855"
455218.0,"1.31336356489796,103.927394321393"
677615.0,"1.36637483509423,103.77508249911"
259514.0,"1.31626271415845,103.825189618179"
329343.0,"1.32635638132432,103.850660162189"
278735.0,"1.30964956283877,103.800870514368"
756945.0,"1.44686403213076,103.828179736307"
228605.0,"1.31242688268348,103.841064338246"
229744.0,"1.30851030840347,103.837972449413"
179030.0,Not Found
599973.0,"1.33102936528877,103.767519926051"
399756.0,"1.31143734238685,103.885310295307"
544558.0,"1.39712872945862,103.892537329675"
169878.0,"1.28617084485828,103.839567626644"
419803.0,"1.3180672677589,103.908811491066"
408832.0,"1.33288462898322,103.892303618387"
424970.0,"1.31270763418218,103.904671198022"
309421.0,"1.31467262956125,103.839010845653"
358456.0,"1.33056250388713,103.86788498045"
387395.0,"1.31941278190941,103.8794959606"
307675.0,"1.32534460429599,103.840724426138"
426094.0,"1.31671012798955,103.911427920628"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
668382.0,"1.37525459469413,103.757531008357"
278573.0,"1.31257730599051,103.79835625246"
129962.0,"1.30891243803731,103.76705513582"
247858.0,"1.30368621206662,103.825629004285"
528446.0,"1.35631304761726,103.929955770491"
329722.0,"1.32242229055037,103.852590390225"
388230.0,"1.31418513616608,103.882905262718"
257470.0,"1.30873611910071,103.824195100133"
408832.0,"1.33288462898322,103.892303618387"
259713.0,"1.31722941395448,103.832485988891"
756929.0,"1.44869551700208,103.827171200724"
188105.0,"1.29904107981669,103.856651031974"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
416952.0,"1.32330751911211,103.909620521884"
138492.0,"1.30326050404129,103.789209731059"
228184.0,"1.30301843093714,103.846426917599"
229725.0,"1.30893728448473,103.836138488512"
78852.0,"1.2738629435052,103.843710484506"
239588.0,"1.29725907299061,103.831023686317"
408832.0,"1.33288462898322,103.892303618387"
561306.0,"1.3655119508718,103.846279205145"
669897.0,"1.35761427802999,103.760544619783"
597628.0,"1.31901828884647,103.779333675919"
408832.0,"1.33288462898322,103.892303618387"
797352.0,"1.38849445399698,103.869753850847"
58416.0,"1.28897209658289,103.848459830887"
408832.0,"1.33288462898322,103.892303618387"
538310.0,"1.34036185896759,103.883846444139"
408832.0,"1.33288462898322,103.892303618387"
519467.0,"1.3728690802455,103.948322385512"
408832.0,"1.33288462898322,103.892303618387"
117238.0,Not Found
387716.0,"1.32562146026034,103.881811611954"
769310.0,"1.43981661259677,103.827719536736"
179882.0,"1.29155320677629,103.844671834054"
597630.0,"1.31832181066542,103.777676620392"
218664.0,"1.31577713995111,103.857417852534"
249100.0,"1.29313882550853,103.824014901668"
769304.0,"1.44121359373842,103.827784048998"
229159.0,"1.3031487262709,103.838274527087"
408832.0,"1.33288462898322,103.892303618387"
439826.0,"1.30026220057962,103.888091976842"
228170.0,"1.30254668108558,103.846337135937"
389901.0,"1.31297838670543,103.877757621351"
307818.0,"1.31790382404123,103.847428354915"
399738.0,"1.31131219787605,103.882972095616"
438803.0,"1.30907421145446,103.898319919507"
408832.0,"1.33288462898322,103.892303618387"
309071.0,"1.31742238046589,103.838685687896"
388222.0,"1.31392103072017,103.883276357397"
560543.0,"1.37430114417473,103.856235581791"
138493.0,"1.3034460248358,103.789068096096"
668156.0,"1.37722474671689,103.756802169138"
347478.0,"1.32958520575333,103.870473975273"
239852.0,"1.29842642966366,103.837457300203"
425248.0,"1.31094685388401,103.915733307919"
544671.0,"1.35820075743318,103.877551870359"
408832.0,"1.33288462898322,103.892303618387"
416899.0,"1.31931474997372,103.909972983275"
408832.0,"1.33288462898322,103.892303618387"
399283.0,"1.31005776960178,103.876196876566"
218411.0,"1.31544414759703,103.853364011135"
548534.0,"1.35780270612077,103.881045556929"
338804.0,"1.31467959210646,103.860220408302"
788887.0,"1.38550907050444,103.83456993327"
769294.0,"1.43532048902847,103.845478333076"
239219.0,"1.29930788596273,103.832399949956"
219568.0,"1.31169648291237,103.852576503108"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
307754.0,"1.31578550234081,103.843552234152"
455059.0,"1.31431126151618,103.928972680331"
228256.0,"1.30337367216933,103.838893008575"
454842.0,"1.31942595301854,103.9217574146"
534969.0,"1.34810123517193,103.879977476003"
328105.0,"1.32478726207678,103.846354106513"
427754.0,"1.3132765773147,103.900982170938"
169059.0,"1.2852701202985,103.834567181699"
758376.0,"1.4263224064601,103.825838212348"
466047.0,"1.32165433394936,103.94926828053"
545618.0,"1.36311166913885,103.873083142504"
416274.0,"1.32223246304352,103.918541483215"
457249.0,"1.31565955242364,103.925495336952"
768187.0,"1.41707974355603,103.847180428787"
275833.0,"1.32676541570859,103.790214701406"
408832.0,"1.33288462898322,103.892303618387"
309299.0,Not Found
468457.0,"1.3278651540266,103.945475634108"
425313.0,"1.31064048724958,103.9104839971"
569417.0,"1.36889730044787,103.83287472622"
189689.0,"1.29707979825852,103.856398852446"
699886.0,"1.36190672929397,103.731042025984"
529443.0,"1.36789433118458,103.942598008141"
286657.0,"1.32861372868114,103.804815782763"
408832.0,"1.33288462898322,103.892303618387"
239666.0,"1.29530201383804,103.839591890195"
425617.0,"1.31258516179352,103.90790598785"
545630.0,"1.36460252305403,103.874054911243"
139742.0,"1.30439407816407,103.789298243056"
387720.0,"1.3255692340509,103.882042223509"
329829.0,"1.32608454639916,103.848111893055"
509904.0,"1.35709630624257,103.965501900375"
788881.0,"1.38343413222544,103.834232615237"
79907.0,"1.27318825047377,103.843693475066"
228184.0,"1.30301843093714,103.846426917599"
117755.0,"1.2779499342871,103.79332825563"
679625.0,"1.36640128944575,103.772610828237"
436838.0,"1.31099710605752,103.895720193717"
139743.0,"1.3033743387871,103.790161846932"
589601.0,"1.33993309773237,103.777416331816"
79934.0,"1.27904247769908,103.844655258107"
423988.0,"1.31340396974368,103.906451543871"
48818.0,"1.28604380106397,103.849085790846"
438669.0,"1.30563596260076,103.896866645311"
438664.0,"1.30772515224838,103.891145953526"
218398.0,"1.31532948630742,103.853804136116"
408832.0,"1.33288462898322,103.892303618387"
69834.0,"1.27572262809462,103.847266612867"
619613.0,"1.33578824239071,103.725593746553"
678139.0,"1.37349863800841,103.764142243891"
534553.0,Not Found
419907.0,"1.31936221657306,103.914460661171"
128944.0,"1.32232067354367,103.757133046785"
408832.0,"1.33288462898322,103.892303618387"
258264.0,Not Found
408832.0,"1.33288462898322,103.892303618387"
659775.0,"1.35995497039694,103.742320012935"
788877.0,"1.38509631948606,103.833849401084"
218425.0,"1.31602960397935,103.853541398065"
423719.0,"1.30781616903784,103.904426643781"
598441.0,"1.3192902788082,103.77629774838"
425699.0,"1.31340417120409,103.911884456413"
509836.0,"1.37913982177449,103.960012252899"
239802.0,"1.29835870412523,103.840267883954"
667978.0,"1.36393203094063,103.764583569188"
408832.0,"1.33288462898322,103.892303618387"
788851.0,"1.38196577099896,103.834569911036"
328170.0,Not Found
618643.0,Not Found
119476.0,"1.28674116675747,103.780149097748"
288429.0,"1.32924471287251,103.81094165707"
229503.0,"1.30331630150941,103.84784893977"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
659754.0,"1.3603313804856,103.741236536443"
427983.0,"1.3149731104568,103.90842726386"
329353.0,"1.32327389691932,103.86384639614"
427286.0,"1.3146349577614,103.903604909248"
438780.0,"1.30646411925223,103.899441741387"
